Airline,Duration,stops,class,depature time,arrival time,Price,Season,Source_CMN,Source_IST,Source_PAR,Source_ROM,Destination_CMN,Destination_IST,Destination_PAR,Destination_ROM
4,555.0,1,1,1,0,1883.7,0,0,0,0,1,1,0,0,0
15,220.0,1,1,0,2,1250.34,3,0,0,0,1,0,0,1,0
4,190.0,0,1,2,5,4359.81,2,0,0,1,0,1,0,0,0
7,195.0,0,1,0,0,2102.1,0,0,0,1,0,0,1,0,0
6,330.0,1,0,4,0,3387.93,1,0,0,0,1,0,1,0,0
6,295.0,1,1,4,0,1397.76,0,0,0,1,0,0,1,0,0
10,425.0,1,0,4,2,5784.87,2,0,0,1,0,0,0,0,1
29,220.0,0,0,1,4,10537.8,0,0,1,0,0,0,0,1,0
1,525.0,1,0,2,3,7455.63,2,0,0,1,0,0,1,0,0
20,230.0,0,1,0,0,1272.18,2,0,1,0,0,0,0,1,0
16,410.0,1,0,1,0,3985.8,1,0,0,0,1,1,0,0,0
18,505.0,1,0,4,2,3772.86,3,0,0,1,0,0,1,0,0
16,320.0,1,1,4,0,1446.9,0,0,0,1,0,0,0,0,1
22,425.0,1,0,4,0,7813.26,2,0,0,1,0,0,0,0,1
29,230.0,0,0,0,0,10286.64,2,0,1,0,0,0,0,1,0
28,405.0,1,0,3,4,6049.68,0,1,0,0,0,0,0,1,0
21,285.0,0,1,2,5,5754.84,1,1,0,0,0,0,1,0,0
20,385.0,0,1,5,3,2519.79,1,0,1,0,0,1,0,0,0
6,345.0,1,0,1,4,2795.52,0,0,1,0,0,0,0,1,0
16,400.0,1,1,0,2,1932.84,1,0,0,1,0,1,0,0,0
16,365.0,1,1,4,0,3041.22,3,0,0,1,0,1,0,0,0
19,545.0,1,0,4,2,6470.1,0,0,0,0,1,0,1,0,0
19,570.0,2,1,0,3,3385.2,2,0,0,0,1,1,0,0,0
22,260.0,1,0,0,2,7813.26,2,0,0,1,0,0,0,0,1
24,350.0,1,0,4,0,8075.34,3,0,1,0,0,0,0,1,0
15,255.0,0,0,2,5,9817.08,1,0,0,0,1,1,0,0,0
29,545.0,1,1,4,0,2948.4,1,0,0,0,1,1,0,0,0
19,235.0,1,0,0,2,4933.11,1,0,0,0,1,0,0,1,0
15,195.0,0,0,2,5,9825.27,3,0,0,0,1,1,0,0,0
33,520.0,1,1,4,2,1698.06,1,0,0,0,1,1,0,0,0
6,320.0,1,0,0,2,2323.23,1,0,1,0,0,0,0,0,1
29,210.0,0,1,2,3,3611.79,2,0,0,1,0,0,1,0,0
29,215.0,0,0,0,2,19986.33,3,0,0,1,0,0,1,0,0
17,435.0,1,0,2,5,7753.2,0,0,1,0,0,0,0,0,1
12,545.0,1,0,0,3,15036.84,2,0,0,0,1,0,1,0,0
29,210.0,0,1,2,3,1313.13,3,0,0,1,0,0,1,0,0
6,290.0,1,1,4,0,1266.72,1,0,0,1,0,0,1,0,0
29,225.0,0,1,0,0,1911.0,2,0,1,0,0,0,0,1,0
6,385.0,1,0,4,2,7117.11,3,0,0,1,0,0,1,0,0
19,420.0,1,0,0,5,5077.8,3,0,0,0,1,0,1,0,0
7,235.0,0,1,4,0,1045.59,1,0,1,0,0,0,0,1,0
6,355.0,1,1,5,3,1870.05,2,0,0,1,0,0,1,0,0
21,185.0,0,1,0,0,3049.41,3,0,0,1,0,1,0,0,0
19,505.0,1,1,2,3,4040.4,2,0,1,0,0,1,0,0,0
9,470.0,1,0,4,0,4204.2,3,0,1,0,0,0,0,1,0
16,360.0,1,0,0,2,5053.23,1,1,0,0,0,0,0,0,1
4,185.0,0,0,4,4,11397.75,1,1,0,0,0,0,0,1,0
29,285.0,0,1,2,5,3603.6,0,1,0,0,0,0,1,0,0
29,230.0,0,0,5,5,10537.8,0,0,1,0,0,0,0,1,0
18,370.0,1,0,2,5,7179.9,2,0,1,0,0,0,0,1,0
17,335.0,1,1,4,0,2757.3,0,0,0,1,0,0,1,0,0
6,340.0,1,0,5,1,3396.12,1,0,0,0,1,0,1,0,0
9,550.0,1,0,0,3,5460.0,1,0,0,0,1,0,1,0,0
19,335.0,1,0,0,2,6360.9,1,0,1,0,0,0,0,1,0
21,185.0,0,1,0,0,1455.09,1,1,0,0,0,0,0,0,1
29,220.0,0,0,0,5,8506.68,2,0,0,1,0,0,1,0,0
29,230.0,0,1,4,4,1911.0,2,0,1,0,0,0,0,1,0
4,190.0,0,0,0,0,8959.86,2,0,0,1,0,1,0,0,0
18,370.0,1,0,2,5,7343.7,0,0,1,0,0,0,0,1,0
29,225.0,0,0,4,4,10294.83,1,0,1,0,0,0,0,1,0
29,220.0,0,1,4,0,1430.52,1,0,0,1,0,0,1,0,0
6,300.0,1,0,0,2,4520.88,2,0,0,0,1,0,0,1,0
4,465.0,1,1,4,0,4968.6,0,1,0,0,0,0,0,0,1
29,215.0,0,0,4,0,10513.23,2,0,0,1,0,0,1,0,0
21,200.0,0,1,2,5,1583.4,1,0,0,0,1,1,0,0,0
29,215.0,0,0,0,5,8615.88,1,0,0,1,0,0,1,0,0
4,305.0,1,1,4,0,3199.56,3,0,0,1,0,1,0,0,0
19,515.0,1,1,1,0,4125.03,3,0,1,0,0,1,0,0,0
29,310.0,0,0,2,5,22260.42,3,0,1,0,0,1,0,0,0
19,355.0,1,0,2,5,6251.7,3,0,1,0,0,0,0,0,1
19,500.0,1,0,0,5,4559.1,0,1,0,0,0,0,0,0,1
4,465.0,1,1,4,0,3685.5,2,1,0,0,0,0,0,0,1
6,345.0,1,1,1,4,1482.39,3,0,1,0,0,0,0,1,0
20,205.0,0,1,0,2,3177.72,2,0,0,1,0,0,1,0,0
24,350.0,1,0,4,0,8086.26,2,0,1,0,0,0,0,1,0
22,255.0,1,0,4,0,4873.05,3,0,0,0,1,0,0,1,0
29,215.0,0,1,0,2,1430.52,1,0,0,1,0,0,1,0,0
0,370.0,1,1,5,1,3030.3,0,0,0,0,1,0,1,0,0
21,300.0,0,0,0,0,19549.53,1,0,1,0,0,1,0,0,0
21,185.0,0,1,2,5,1774.5,2,0,0,1,0,1,0,0,0
1,550.0,1,0,0,3,6486.48,3,0,0,0,1,0,1,0,0
29,210.0,0,0,2,3,8681.4,0,0,0,1,0,0,1,0,0
29,225.0,0,1,0,0,3488.94,1,0,1,0,0,0,0,1,0
16,290.0,1,1,0,2,4258.8,2,1,0,0,0,0,0,1,0
15,195.0,0,1,2,5,3169.53,3,0,0,0,1,1,0,0,0
29,225.0,0,0,2,5,10289.37,2,0,1,0,0,0,0,1,0
6,355.0,1,0,5,1,3524.43,1,0,0,1,0,0,1,0,0
21,285.0,0,0,2,5,17452.89,0,1,0,0,0,0,1,0,0
4,390.0,1,1,4,0,2102.1,3,1,0,0,0,0,0,0,1
22,450.0,1,0,1,0,4870.32,2,0,0,0,1,0,0,1,0
16,320.0,1,0,2,3,5214.3,2,1,0,0,0,0,0,0,1
16,520.0,1,0,4,5,4149.6,3,0,0,0,1,1,0,0,0
29,300.0,0,0,0,0,13595.4,0,0,1,0,0,1,0,0,0
4,245.0,0,0,0,2,8998.08,1,0,0,1,0,1,0,0,0
12,570.0,1,0,3,0,9615.06,1,1,0,0,0,0,1,0,0
21,215.0,0,0,2,5,17103.45,1,1,0,0,0,0,1,0,0
6,305.0,1,1,0,2,1302.21,1,0,1,0,0,0,0,1,0
2,300.0,0,1,3,1,1520.61,0,0,1,0,0,1,0,0,0
19,375.0,1,0,1,0,5951.4,3,0,0,1,0,0,0,0,1
6,260.0,1,1,1,4,881.79,2,0,1,0,0,0,0,0,1
4,245.0,0,1,0,0,1250.34,1,0,0,1,0,1,0,0,0
20,210.0,0,1,4,2,3114.93,3,0,0,1,0,0,1,0,0
16,375.0,1,1,1,0,1375.92,1,0,0,1,0,1,0,0,0
19,400.0,1,0,2,3,4641.0,2,0,0,0,1,1,0,0,0
29,230.0,0,1,4,4,1291.29,2,0,1,0,0,0,0,1,0
19,445.0,1,0,4,2,4632.81,1,0,0,1,0,0,1,0,0
19,475.0,2,0,0,5,6934.2,0,0,1,0,0,0,0,0,1
23,470.0,1,0,4,5,2899.26,2,1,0,0,0,0,0,1,0
24,350.0,1,1,4,0,2017.47,3,0,1,0,0,0,0,1,0
29,215.0,0,0,4,0,8615.88,1,0,0,1,0,0,1,0,0
4,375.0,1,0,4,2,7589.4,1,1,0,0,0,0,0,0,1
19,360.0,1,1,1,0,2669.94,2,0,0,1,0,0,1,0,0
6,335.0,1,1,4,0,1228.5,0,0,0,0,1,0,1,0,0
4,565.0,1,1,1,0,2648.1,2,0,0,0,1,1,0,0,0
15,195.0,0,0,2,5,9828.0,3,0,0,0,1,1,0,0,0
23,335.0,1,0,1,4,5858.58,2,0,0,1,0,1,0,0,0
29,225.0,0,0,2,5,10286.64,1,0,1,0,0,0,0,1,0
15,380.0,1,0,0,5,7338.24,3,0,0,1,0,1,0,0,0
15,260.0,1,0,0,5,4930.38,3,0,0,1,0,0,0,0,1
19,570.0,2,0,0,3,6879.6,1,0,0,0,1,1,0,0,0
6,270.0,1,1,4,0,1015.56,2,0,1,0,0,0,0,0,1
4,465.0,1,1,4,0,2246.79,1,1,0,0,0,0,0,0,1
4,185.0,0,0,4,4,8790.6,1,1,0,0,0,0,0,1,0
21,285.0,0,0,4,0,8353.8,3,1,0,0,0,0,1,0,0
19,400.0,1,1,2,3,1829.1,0,0,0,0,1,1,0,0,0
29,220.0,0,0,1,4,10401.3,1,0,1,0,0,0,0,1,0
19,565.0,1,0,1,2,6825.0,3,0,0,1,0,0,1,0,0
17,350.0,1,0,4,0,8042.58,3,0,0,1,0,0,1,0,0
11,420.0,1,1,1,0,1730.82,3,0,0,0,1,1,0,0,0
16,390.0,1,1,0,5,1957.41,1,1,0,0,0,0,0,1,0
16,320.0,1,1,2,3,4313.4,2,1,0,0,0,0,0,0,1
23,390.0,1,0,4,2,2942.94,1,1,0,0,0,0,0,1,0
21,290.0,0,1,0,0,5615.61,3,0,1,0,0,1,0,0,0
15,290.0,1,0,4,0,4927.65,2,0,0,1,0,0,0,0,1
22,275.0,1,0,4,0,6317.22,2,0,0,0,1,0,0,1,0
15,190.0,0,1,0,0,2882.88,3,1,0,0,0,0,0,0,1
17,365.0,1,0,2,5,8162.7,2,0,1,0,0,0,0,1,0
24,360.0,1,0,4,0,6049.68,2,0,1,0,0,0,0,0,1
16,410.0,1,0,1,0,6033.3,2,0,0,0,1,1,0,0,0
16,380.0,1,1,4,0,2457.0,3,1,0,0,0,0,0,1,0
4,185.0,0,0,4,0,8790.6,2,1,0,0,0,0,0,1,0
19,505.0,1,1,2,3,3658.2,0,0,1,0,0,1,0,0,0
19,505.0,1,0,2,3,6390.93,1,0,1,0,0,1,0,0,0
21,195.0,0,0,2,5,7914.269999999999,3,0,0,0,1,1,0,0,0
19,400.0,1,1,2,3,2129.4,2,0,0,0,1,1,0,0,0
9,420.0,1,0,0,5,3794.7,1,0,1,0,0,0,0,1,0
29,220.0,0,0,4,0,10294.83,1,0,1,0,0,0,0,1,0
23,550.0,1,1,4,5,734.37,2,1,0,0,0,0,0,1,0
29,215.0,0,0,0,5,8681.4,0,0,0,1,0,0,1,0,0
19,490.0,2,0,0,5,7507.5,0,0,0,1,0,0,1,0,0
20,230.0,0,1,0,0,687.96,1,0,1,0,0,0,0,1,0
29,230.0,0,1,0,0,1820.91,3,0,1,0,0,0,0,1,0
6,340.0,1,1,5,1,1659.84,1,0,0,0,1,0,1,0,0
21,185.0,0,1,0,0,1504.23,0,0,0,1,0,1,0,0,0
0,400.0,1,0,4,2,9369.36,1,0,0,0,1,0,1,0,0
29,215.0,0,1,4,0,1618.89,3,0,0,1,0,0,1,0,0
21,365.0,1,1,0,2,4108.65,3,1,0,0,0,0,0,0,1
16,410.0,1,0,1,0,3985.8,1,0,0,0,1,1,0,0,0
9,470.0,1,0,4,2,9118.2,3,0,0,0,1,0,1,0,0
29,215.0,0,1,4,0,2274.09,0,0,0,1,0,0,1,0,0
22,250.0,1,0,0,2,4870.32,0,0,0,0,1,0,0,1,0
19,500.0,2,1,0,5,1706.25,3,1,0,0,0,0,0,0,1
12,460.0,1,0,1,0,9022.65,2,0,1,0,0,1,0,0,0
27,230.0,0,1,2,5,952.77,2,0,1,0,0,0,0,1,0
19,310.0,1,1,0,2,2719.08,2,0,0,0,1,0,0,1,0
23,560.0,1,0,1,0,4742.01,3,0,0,1,0,1,0,0,0
23,560.0,1,1,0,5,2260.44,3,1,0,0,0,0,0,1,0
6,285.0,1,1,4,0,1463.28,3,0,0,1,0,0,1,0,0
20,240.0,0,1,4,0,1244.88,3,0,1,0,0,0,0,1,0
29,215.0,0,1,4,0,2074.8,0,0,0,1,0,0,1,0,0
21,185.0,0,1,4,4,1526.07,3,0,0,1,0,1,0,0,0
4,525.0,1,0,1,2,5978.7,0,0,0,0,1,0,1,0,0
21,200.0,0,0,2,5,7914.269999999999,2,0,0,0,1,1,0,0,0
16,355.0,1,1,0,5,2648.1,3,0,0,0,1,1,0,0,0
16,385.0,1,0,0,2,4359.81,2,0,0,1,0,1,0,0,0
13,275.0,1,1,0,5,2432.43,2,0,0,0,1,0,0,1,0
17,560.0,2,1,0,5,3003.0,0,0,0,0,1,1,0,0,0
0,420.0,1,1,0,5,2102.1,2,0,1,0,0,0,0,1,0
23,315.0,1,1,4,0,1864.59,1,0,0,1,0,1,0,0,0
15,210.0,1,0,4,0,4900.35,1,0,0,1,0,0,0,0,1
4,195.0,0,0,4,4,8790.6,3,1,0,0,0,0,0,1,0
17,350.0,1,0,2,5,8099.91,1,0,1,0,0,0,0,1,0
27,225.0,0,1,0,2,1214.85,2,0,0,1,0,0,1,0,0
4,565.0,1,1,1,0,4176.9,1,0,0,0,1,1,0,0,0
19,515.0,2,0,0,5,5432.7,3,0,0,1,0,0,1,0,0
16,500.0,1,0,0,5,3822.0,0,1,0,0,0,0,0,1,0
0,525.0,1,0,2,1,9385.74,3,0,0,0,1,0,1,0,0
9,480.0,1,0,4,0,9200.1,2,0,1,0,0,0,0,0,1
4,525.0,1,1,0,5,2238.6,0,0,0,0,1,1,0,0,0
16,395.0,1,0,0,2,4395.3,1,0,0,1,0,1,0,0,0
15,355.0,1,1,4,0,3983.07,3,0,0,0,1,1,0,0,0
29,220.0,0,0,1,4,10286.64,1,0,1,0,0,0,0,1,0
1,555.0,1,0,1,0,5318.04,2,0,1,0,0,0,0,0,1
4,380.0,1,1,0,5,3658.2,0,1,0,0,0,0,0,0,1
4,190.0,0,1,2,5,1580.67,2,0,0,1,0,1,0,0,0
19,425.0,1,0,3,4,5978.7,2,1,0,0,0,0,0,0,1
18,360.0,1,0,0,2,7149.87,1,0,1,0,0,0,0,1,0
29,220.0,0,1,0,5,1648.92,2,0,0,1,0,0,1,0,0
27,195.0,0,1,2,5,1605.24,3,1,0,0,0,0,0,1,0
21,290.0,0,0,2,5,14927.64,2,0,1,0,0,1,0,0,0
22,250.0,1,1,0,2,1739.01,0,0,0,0,1,0,0,1,0
31,365.0,1,1,0,2,1334.97,2,0,0,0,1,0,0,1,0
21,185.0,0,0,0,0,9009.0,2,1,0,0,0,0,0,0,1
4,190.0,0,0,2,5,9017.19,1,0,0,1,0,1,0,0,0
23,315.0,1,1,4,0,2129.4,2,0,0,1,0,1,0,0,0
4,185.0,0,1,0,2,2252.25,3,0,0,1,0,1,0,0,0
16,315.0,1,1,0,2,1446.9,0,0,0,1,0,0,0,0,1
0,270.0,1,1,4,0,1992.9,2,0,0,0,1,0,1,0,0
22,230.0,1,1,0,2,2353.26,0,0,0,0,1,0,0,1,0
19,375.0,1,0,3,4,7971.6,2,1,0,0,0,0,0,1,0
19,255.0,1,0,0,2,5105.1,0,0,0,0,1,0,0,1,0
21,195.0,0,0,2,5,8037.12,3,0,0,0,1,1,0,0,0
0,485.0,1,0,4,2,8345.61,3,0,1,0,0,0,0,0,1
20,285.0,0,1,3,4,1408.68,3,1,0,0,0,0,1,0,0
9,515.0,1,0,4,2,4632.81,1,0,0,1,0,0,1,0,0
16,360.0,1,0,0,2,5214.3,2,1,0,0,0,0,0,0,1
6,260.0,1,1,1,4,1015.56,0,0,1,0,0,0,0,0,1
19,355.0,1,1,4,2,3330.6,2,0,0,0,1,0,1,0,0
29,210.0,0,1,2,3,2276.82,0,0,0,1,0,0,1,0,0
15,225.0,1,0,2,5,4657.38,1,0,0,0,1,0,0,1,0
9,390.0,1,1,2,5,1665.3,1,0,1,0,0,0,0,1,0
0,470.0,1,1,4,2,1992.9,0,0,1,0,0,0,0,0,1
24,350.0,1,1,4,0,1992.9,3,0,1,0,0,0,0,1,0
16,395.0,1,1,0,5,2459.73,3,1,0,0,0,0,0,1,0
15,410.0,1,1,0,5,4075.89,1,0,0,0,1,1,0,0,0
21,290.0,0,1,2,5,3281.46,1,0,1,0,0,1,0,0,0
19,365.0,1,1,4,2,3630.9,0,0,0,0,1,0,1,0,0
31,265.0,1,1,1,4,2102.1,0,0,0,1,0,0,0,0,1
27,195.0,0,1,4,4,1894.62,2,0,0,1,0,1,0,0,0
15,225.0,1,0,2,5,5050.5,2,0,0,0,1,0,0,1,0
21,185.0,0,0,5,5,6904.17,3,0,0,1,0,1,0,0,0
29,225.0,0,1,4,4,1583.4,3,0,1,0,0,0,0,1,0
23,410.0,1,0,4,0,3794.7,2,0,0,1,0,1,0,0,0
9,485.0,1,0,0,5,5241.6,3,0,1,0,0,0,0,0,1
0,485.0,1,1,4,2,1528.8,0,0,1,0,0,0,0,0,1
31,495.0,1,1,4,2,2323.23,0,0,0,0,1,0,1,0,0
23,360.0,1,0,0,5,2721.81,1,1,0,0,0,0,0,0,1
29,225.0,0,0,0,0,12538.89,1,0,1,0,0,0,0,1,0
9,510.0,1,0,0,5,9254.7,2,0,1,0,0,0,0,1,0
27,230.0,0,1,4,4,1012.83,1,0,1,0,0,0,0,1,0
0,495.0,1,0,4,5,7613.97,1,0,0,0,1,0,1,0,0
4,415.0,1,1,0,2,2082.99,0,0,0,1,0,1,0,0,0
29,215.0,0,1,0,2,1916.46,3,0,0,1,0,0,1,0,0
29,230.0,0,1,0,0,1291.29,2,0,1,0,0,0,0,1,0
4,380.0,1,1,4,2,2648.1,3,1,0,0,0,0,0,0,1
23,550.0,1,1,4,5,797.16,0,1,0,0,0,0,0,1,0
4,570.0,1,1,0,5,2888.34,1,0,0,0,1,1,0,0,0
31,305.0,1,1,0,5,2598.96,2,0,0,0,1,0,0,1,0
29,230.0,0,1,0,0,1116.57,3,0,1,0,0,0,0,1,0
1,470.0,1,0,0,3,7455.63,2,0,0,1,0,0,1,0,0
10,510.0,1,0,4,2,6734.91,0,0,0,1,0,0,0,0,1
28,485.0,1,0,0,5,5593.77,0,0,0,0,1,0,1,0,0
16,305.0,1,1,0,2,2099.37,3,1,0,0,0,0,0,1,0
17,435.0,1,0,2,5,7720.44,1,0,1,0,0,0,0,0,1
0,570.0,1,0,4,5,8533.98,2,0,0,0,1,0,1,0,0
17,515.0,1,1,1,0,1856.4,0,0,0,0,1,0,1,0,0
16,340.0,1,0,4,0,4365.27,2,0,0,1,0,1,0,0,0
4,195.0,0,0,4,4,8790.6,0,1,0,0,0,0,0,1,0
29,300.0,0,0,2,5,20199.27,3,0,1,0,0,1,0,0,0
6,310.0,1,0,1,4,3043.95,0,0,1,0,0,0,0,1,0
29,220.0,0,1,1,4,1820.91,2,0,1,0,0,0,0,1,0
19,500.0,1,1,0,5,3237.78,3,1,0,0,0,0,0,0,1
29,225.0,0,1,4,4,1116.57,3,0,1,0,0,0,0,1,0
19,555.0,2,0,1,2,6333.6,0,0,0,1,0,0,1,0,0
16,305.0,1,0,0,2,3860.22,3,1,0,0,0,0,0,1,0
16,395.0,1,0,1,0,4149.6,3,0,0,0,1,1,0,0,0
4,210.0,0,0,4,2,5520.06,3,0,0,1,0,0,1,0,0
6,360.0,1,0,5,3,3521.7,1,0,0,1,0,0,1,0,0
4,185.0,0,0,4,4,8790.6,2,1,0,0,0,0,0,1,0
9,555.0,1,0,0,5,3385.2,1,0,1,0,0,0,0,1,0
18,505.0,1,0,4,2,3781.05,3,0,0,1,0,0,1,0,0
16,420.0,1,0,0,2,4586.4,2,0,0,1,0,0,0,0,1
22,250.0,1,0,4,0,4542.72,1,0,0,1,0,0,0,0,1
16,395.0,1,0,1,0,3985.8,3,0,0,0,1,1,0,0,0
9,505.0,1,0,0,5,5268.9,3,0,0,0,1,0,1,0,0
20,400.0,1,1,0,5,1045.59,3,0,0,1,0,0,1,0,0
16,335.0,1,0,0,2,4365.27,1,0,0,1,0,1,0,0,0
21,185.0,0,0,4,4,7231.769999999999,1,0,0,1,0,1,0,0,0
4,475.0,1,0,4,2,9609.6,0,1,0,0,0,0,0,0,1
20,240.0,0,1,0,0,920.01,1,0,1,0,0,0,0,1,0
29,225.0,0,1,0,0,1288.56,1,0,1,0,0,0,0,1,0
16,360.0,1,0,0,5,4318.86,3,0,0,0,1,0,0,1,0
29,215.0,0,1,2,5,1902.81,1,0,0,1,0,0,1,0,0
29,285.0,0,0,2,5,11209.38,2,1,0,0,0,0,1,0,0
6,285.0,1,0,0,5,3387.93,1,0,0,0,1,0,1,0,0
21,290.0,0,0,0,0,19549.53,3,0,1,0,0,1,0,0,0
16,395.0,1,0,0,5,3852.03,3,1,0,0,0,0,0,1,0
16,375.0,1,0,1,0,4395.3,0,0,0,1,0,1,0,0,0
19,520.0,1,1,4,5,2140.32,2,0,0,1,0,0,1,0,0
21,290.0,0,0,2,5,15451.8,2,0,1,0,0,1,0,0,0
8,370.0,1,0,4,0,4862.13,0,0,0,0,1,0,0,1,0
16,445.0,1,1,4,2,2402.4,1,0,0,0,1,1,0,0,0
15,255.0,1,0,0,5,4892.16,1,0,0,1,0,0,0,0,1
21,185.0,0,1,4,4,3330.6,2,0,0,1,0,1,0,0,0
24,505.0,1,0,0,5,5711.16,1,0,0,0,1,0,1,0,0
23,390.0,1,0,4,2,2899.26,2,1,0,0,0,0,0,1,0
16,335.0,1,0,0,5,3854.76,1,1,0,0,0,0,0,1,0
6,260.0,1,0,1,4,2492.49,2,0,1,0,0,0,0,0,1
9,510.0,2,0,4,2,9555.0,0,0,0,1,0,1,0,0,0
29,215.0,0,0,2,5,8506.68,1,0,0,1,0,0,1,0,0
19,570.0,2,1,0,3,2156.7,0,0,0,0,1,1,0,0,0
29,215.0,0,1,4,0,1648.92,2,0,0,1,0,0,1,0,0
23,315.0,1,1,4,0,1883.7,2,0,0,1,0,1,0,0,0
21,195.0,0,1,2,5,1591.59,3,0,0,0,1,1,0,0,0
19,475.0,1,1,2,3,3330.6,1,0,0,0,1,1,0,0,0
24,320.0,1,1,4,4,1526.07,1,0,1,0,0,0,0,0,1
17,280.0,1,0,0,2,8039.85,3,0,0,1,0,0,0,0,1
20,555.0,1,1,0,5,3120.39,1,0,0,0,1,1,0,0,0
4,375.0,1,1,4,2,5350.8,1,1,0,0,0,0,0,0,1
18,520.0,1,0,4,0,3931.2,0,0,0,1,0,0,1,0,0
29,210.0,0,0,2,3,8615.88,1,0,0,1,0,0,1,0,0
24,560.0,1,1,0,5,1856.4,2,0,0,0,1,0,1,0,0
16,460.0,1,0,0,5,3854.76,1,1,0,0,0,0,0,1,0
21,275.0,0,0,2,5,17103.45,3,1,0,0,0,0,1,0,0
4,475.0,1,0,4,2,6060.6,1,1,0,0,0,0,0,0,1
19,325.0,1,1,2,5,1894.62,3,0,1,0,0,0,0,1,0
21,190.0,0,1,0,0,2410.59,3,0,0,1,0,1,0,0,0
29,230.0,0,1,4,4,1820.91,3,0,1,0,0,0,0,1,0
19,555.0,2,0,1,2,7507.5,2,0,0,1,0,0,1,0,0
23,470.0,1,0,4,5,2975.7,0,1,0,0,0,0,0,1,0
16,430.0,1,0,4,2,3985.8,2,0,0,0,1,1,0,0,0
0,400.0,1,1,4,2,2959.32,1,0,0,0,1,0,1,0,0
19,350.0,1,1,0,5,1924.65,1,0,0,1,0,0,1,0,0
9,470.0,1,0,4,2,6333.6,3,0,0,0,1,0,1,0,0
29,225.0,0,1,0,0,1580.67,1,0,0,1,0,0,1,0,0
4,190.0,0,1,2,5,3106.74,3,0,0,1,0,1,0,0,0
6,320.0,1,0,1,4,2806.44,1,0,1,0,0,0,0,1,0
29,220.0,0,1,4,0,1572.48,1,0,0,1,0,0,1,0,0
23,365.0,1,1,2,3,1621.62,0,1,0,0,0,0,0,0,1
23,365.0,1,0,2,3,3931.2,2,1,0,0,0,0,0,0,1
16,395.0,1,1,1,0,2173.08,3,0,0,0,1,1,0,0,0
0,470.0,1,0,4,2,9500.4,2,0,1,0,0,0,0,0,1
6,330.0,1,1,4,0,1012.83,1,0,0,0,1,0,1,0,0
19,335.0,1,1,2,3,2074.8,2,0,0,1,0,1,0,0,0
29,210.0,0,1,2,3,1905.54,2,0,0,1,0,0,1,0,0
19,490.0,1,0,1,0,6098.82,3,0,1,0,0,0,0,0,1
22,460.0,1,0,0,5,5954.13,2,0,0,1,0,0,0,0,1
21,245.0,0,0,0,2,7818.72,1,0,0,1,0,1,0,0,0
27,225.0,0,1,0,2,1834.56,3,0,0,1,0,0,1,0,0
21,265.0,0,1,4,0,5069.61,2,1,0,0,0,0,1,0,0
4,185.0,0,0,0,2,9017.19,3,0,0,1,0,1,0,0,0
21,275.0,0,1,2,5,5754.84,3,1,0,0,0,0,1,0,0
20,205.0,0,1,2,5,3177.72,2,0,0,1,0,0,1,0,0
19,390.0,1,0,1,0,4722.9,0,0,0,1,0,1,0,0,0
18,380.0,1,0,2,5,7130.76,3,0,1,0,0,0,0,1,0
9,345.0,1,0,0,5,4204.2,0,0,0,1,0,0,0,0,1
19,490.0,2,0,0,5,6333.6,2,0,0,1,0,0,1,0,0
29,230.0,0,0,0,0,12547.08,3,0,1,0,0,0,0,1,0
29,220.0,0,0,4,0,12896.52,3,0,0,1,0,0,1,0,0
4,185.0,0,0,4,4,8959.86,2,0,0,1,0,1,0,0,0
0,270.0,1,0,4,0,8452.08,1,0,0,0,1,0,1,0,0
28,530.0,1,0,4,5,7917.0,3,0,0,1,0,0,1,0,0
19,500.0,1,1,0,5,1501.5,3,1,0,0,0,0,0,0,1
0,495.0,1,0,4,5,10917.27,3,0,0,0,1,0,1,0,0
4,545.0,1,0,4,2,5460.0,1,1,0,0,0,0,0,0,1
6,385.0,1,1,4,2,1900.08,3,0,0,1,0,0,1,0,0
4,210.0,0,1,0,0,3409.77,1,0,0,1,0,0,1,0,0
17,365.0,1,0,2,5,8159.97,1,0,1,0,0,0,0,1,0
15,280.0,1,0,4,0,5001.36,3,0,0,1,0,0,0,0,1
9,450.0,1,0,4,2,6006.0,2,0,0,1,0,0,1,0,0
23,370.0,1,1,0,5,1796.34,3,1,0,0,0,0,0,1,0
19,420.0,1,0,0,5,8381.1,3,0,0,0,1,0,1,0,0
28,345.0,1,1,3,4,2820.09,1,1,0,0,0,0,1,0,0
21,190.0,0,1,0,0,1482.39,3,1,0,0,0,0,0,0,1
28,525.0,1,0,4,5,6606.6,2,1,0,0,0,0,1,0,0
29,210.0,0,1,2,3,1801.8,0,0,0,1,0,0,1,0,0
19,390.0,1,0,2,5,6076.98,2,0,1,0,0,0,0,0,1
19,400.0,1,1,2,3,2866.5,0,0,0,0,1,1,0,0,0
16,415.0,1,1,0,5,2648.1,1,0,0,0,1,1,0,0,0
20,555.0,1,1,3,4,2574.39,1,1,0,0,0,0,0,0,1
25,210.0,0,1,2,5,971.88,2,0,0,1,0,1,0,0,0
6,355.0,1,1,5,1,1269.45,1,0,0,1,0,0,1,0,0
15,205.0,1,0,4,0,4941.3,3,0,0,1,0,0,0,0,1
4,390.0,1,0,4,0,9604.14,3,1,0,0,0,0,0,0,1
24,305.0,1,1,0,5,2702.7,2,0,0,1,0,0,1,0,0
22,395.0,1,0,4,0,4537.26,0,0,0,1,0,0,0,0,1
